W1GrssyrHH,W1wrk1aMP,W1condur5MP,W1hea2MP,W1NoldBroHS,W1InCarHH,W1hous12HH,W1usevcHH,W1hiqualmum,W1hiqualdad,W1wrkfulldad,W1wrkfullmum,W1empsmum,W1empsdad,IndSchool,W1marstatmum,W1depkids,W1famtyp2,W1nssecfam,W1ethgrpYP,W1heposs9YP,W1hwndayYP,W1truantYP,W1alceverYP,W1bulrc,W1disabYP,W1yschat1,W2ghq12scr,W2disc1YP,W2depressYP,W4AlcFreqYP,W4CannTryYP,W4NamesYP,W4RacismYP,W4empsYP,W4schatYP,W4Childck1YP,W5JobYP,W5EducYP,W5Apprent1YP,W6JobYP,W6UnivYP,W6EducYP,W6Apprent1YP,W6acqno,W6gcse,W6als,W6OwnchiDV,W6Childliv,W6DebtattYP,W8DGHQSC,W8DMARSTAT,W8TENURE,W8DACTIVITY,W8QDEB2
-3,2,1,2,2,1,4,2,20,1,1,2,2,1,0,2,3,0,1,7,1,3,2,2,1,3,34,4,2,2,5,2,1,1,5,14,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,22,6,1,7,1,650
-1,1,1,2,1,1,1,1,20,20,1,1,1,1,0,2,2,0,4,3,1,5,2,1,2,3,46,0,2,2,3,1,2,1,5,17,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,14,1,1,5,1,700
-1,1,1,2,0,1,2,1,5,1,1,1,1,1,0,2,1,0,4,7,1,2,2,2,1,3,30,3,2,-1,-91,1,2,2,5,6,-91,1,2,2,1,2,2,2,9,4,4,2,-91,14,1,1,2,1,800
-1,1,1,2,0,1,2,1,2,1,1,1,1,1,1,2,2,0,1,1,1,5,2,1,2,3,39,3,2,4,3,1,2,2,5,10,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,8,1,1,4,1,3000
-1,2,1,2,2,1,2,1,9,7,1,2,2,1,0,2,3,0,2,1,2,5,2,2,2,3,30,0,-1,1,3,2,2,2,5,18,-91,1,2,2,1,2,2,2,9,4,4,2,-91,8,0,1,7,1,6000
-1,4,1,2,0,1,2,1,3,15,1,2,2,1,0,2,2,0,1,1,2,5,1,-92,1,2,31,1,2,2,3,1,2,2,5,14,-91,1,2,2,1,2,2,2,9,4,4,2,-91,10,6,1,4,1,7000
-1,1,1,2,1,1,2,1,6,2,1,1,1,1,0,2,2,0,4,1,2,3,2,1,1,2,40,2,2,1,3,1,2,2,5,15,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,16,2,1,7,5,10000
-1,1,1,1,0,1,2,1,1,1,1,1,1,1,0,3,1,0,-94,1,2,0,2,1,2,3,38,-99,-99,-99,5,2,2,2,5,15,-91,1,1,2,1,2,2,2,9,4,4,2,-91,15,0,1,2,1,15000
-99,-99,-99,-99,-99,1,2,1,-99,-99,1,1,1,1,0,2,2,0,-99,1,4,2,2,1,2,-99,31,0,2,1,2,1,2,2,5,5,-91,2,2,2,2,2,1,2,9,4,4,2,-91,11,2,1,3,1,0
-99,-99,-99,-99,-99,1,2,1,-99,-99,1,1,1,1,0,2,2,0,-99,1,4,2,2,1,2,-99,33,0,2,1,3,2,2,2,5,17,-91,1,1,2,1,2,2,2,3,4,1,2,-91,19,0,1,4,1,0
-99,-99,-99,-99,-99,1,4,1,-99,-99,2,1,1,2,0,2,2,0,-99,1,1,2,2,1,2,-99,37,0,1,1,2,2,2,2,5,13,-91,1,1,2,1,2,1,2,9,4,4,2,-91,13,2,1,7,1,200
-99,-99,-99,-99,1,-999,-999,-91,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-99,-99,-99,-99,-99,3,-99,10,2,4,3,2,2,2,5,13,-91,1,1,2,1,2,2,2,4,4,2,2,-91,14,7,1,4,1,500
-99,-99,-99,-99,-99,1,5,2,-99,-98,-98,1,1,-98,0,5,1,1,-99,1,2,5,1,1,1,-99,30,2,2,2,6,1,2,2,3,13,-91,2,1,2,2,2,1,2,9,4,4,2,-91,14,5,1,4,13,500
-99,-99,-99,-99,3,1,2,1,20,-99,1,2,2,1,0,2,4,0,-99,3,1,4,2,2,2,3,44,0,2,1,-91,2,2,2,5,17,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,14,0,1,5,6,600
-99,-99,-99,-99,2,1,2,1,16,-99,1,3,5,1,0,2,3,0,-99,7,1,3,2,2,2,3,34,6,2,4,5,2,2,2,5,17,-91,2,1,2,1,1,-91,-91,2,4,4,2,-91,10,0,1,4,1,700
-99,-99,-99,-99,-99,1,4,2,-99,-99,3,3,6,6,0,2,5,0,-99,5,1,3,2,2,1,-99,45,0,2,1,-91,-92,1,1,5,15,-91,1,1,2,1,2,1,2,3,4,1,2,-91,11,1,1,4,1,1000
-99,-99,-99,-99,-99,1,1,1,-99,13,1,3,6,1,0,2,3,0,-99,1,4,5,2,1,1,-99,35,2,2,2,3,2,2,2,5,11,-91,2,2,2,1,2,2,2,9,4,4,2,-91,5,1,1,4,2,2000
-99,-99,-99,-99,-99,1,6,2,-99,-98,-98,3,6,-98,0,2,2,1,-99,5,-1,2,2,2,1,-99,26,0,2,2,-91,2,2,2,5,11,-91,2,2,2,2,2,2,2,9,4,4,1,1,13,2,2,4,13,2000
-99,-99,-99,-99,2,-999,-999,-91,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,3,2,5,2,2,2,3,32,0,2,1,3,2,2,2,5,15,-91,2,2,2,2,1,-91,-91,1,4,4,2,-91,7,1,1,2,1,2220
-99,-99,-99,-99,-99,1,2,1,-99,8,1,1,1,1,0,2,2,0,2,2,1,5,2,2,2,-99,43,0,2,2,-1,1,2,2,5,11,-91,1,1,2,1,2,2,2,9,4,4,2,-91,12,6,1,4,1,2500
-99,-99,-99,-99,0,1,2,1,-99,15,1,1,1,1,0,2,2,0,4,1,-1,1,2,2,2,1,36,0,2,1,4,2,2,2,5,13,-91,1,1,2,1,2,1,2,3,4,1,2,-91,12,0,1,2,1,3000
-99,-99,-99,-99,-99,1,2,1,-99,16,1,3,3,1,0,2,3,0,5,1,2,2,2,1,1,-99,44,4,2,3,4,1,1,2,5,13,-91,1,1,2,1,2,1,2,3,4,1,2,-91,16,0,1,7,6,3000
-99,-99,-99,-99,-99,1,2,1,-99,-98,-98,2,2,-98,0,4,1,1,-99,1,1,4,2,2,1,-99,38,5,2,4,3,1,1,2,5,13,-91,1,1,2,2,1,-91,-91,1,4,4,-94,-91,14,2,1,4,1,3500
-99,-99,-99,-99,-99,1,2,1,-99,-99,1,3,6,1,0,2,3,0,-99,4,2,4,2,2,2,-99,35,0,2,2,-91,2,2,-1,5,18,-91,2,1,2,1,2,2,2,9,4,4,2,-91,14,9,2,1,1,4000
-99,-99,-99,-99,-99,1,2,2,-99,-99,3,3,6,7,0,2,8,0,-99,5,1,2,2,2,1,-99,36,1,2,1,-91,2,2,2,5,18,-91,2,1,2,2,2,2,2,3,4,1,2,-91,14,12,1,5,2,4000
-99,-99,-99,-99,-99,1,4,1,-99,20,1,1,1,1,0,2,4,0,-99,1,1,5,-1,1,1,-99,29,3,2,3,-91,2,2,2,2,10,-91,1,1,2,1,2,1,2,6,2,4,2,-91,11,0,1,7,1,4000
-99,-99,-99,-99,-99,1,2,1,-99,-99,1,1,1,1,0,2,4,0,-99,1,2,3,2,1,1,-99,40,4,2,1,3,1,2,2,5,14,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,16,6,1,2,1,10000
-99,-99,-99,-99,-99,1,2,1,-99,13,1,2,2,1,0,3,1,0,3,1,1,4,2,2,2,-99,47,0,2,1,3,2,2,2,5,20,-91,1,1,2,1,2,2,2,9,4,4,2,-91,12,1,2,2,2,15000
-99,-99,-99,-99,2,1,2,1,16,-99,1,3,6,1,0,2,4,0,-99,5,3,4,-96,-96,-96,3,-96,-92,1,1,-91,1,1,1,5,14,-91,2,1,2,1,1,-91,-91,1,4,4,2,-91,14,3,1,2,1,17000
-99,-99,-99,-99,-99,1,2,1,-99,20,1,2,2,1,0,2,2,0,4,3,1,4,2,2,2,-99,41,2,2,2,-91,2,2,1,5,20,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,6,8,1,5,2,20000
-99,-99,-99,-99,-99,1,4,2,-99,-98,-98,-94,-94,-98,0,-91,4,1,-99,6,1,5,2,2,-1,-99,34,6,2,4,-91,2,2,2,5,18,-91,2,1,2,1,2,2,2,7,4,4,2,-91,18,6,1,7,1,25000
-99,2,1,2,2,1,2,1,4,-99,1,2,2,1,0,2,3,0,-99,8,1,3,2,2,2,3,44,1,2,1,-91,2,2,2,5,11,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,18,0,1,2,1,50
-99,3,1,2,0,1,1,1,9,-99,1,1,1,1,0,2,1,0,4,1,1,3,2,1,1,3,43,2,1,2,2,1,2,1,5,7,-91,1,1,2,1,2,1,2,9,4,4,2,-91,16,4,1,1,1,150
-99,1,1,2,-99,1,2,1,-99,4,1,1,1,1,0,2,1,0,5,1,2,3,2,1,1,-99,40,0,2,2,3,2,2,2,5,20,-91,1,1,2,1,2,1,2,3,4,1,2,-91,11,0,1,4,1,300
-99,2,1,2,1,1,2,1,6,-99,1,2,2,1,0,2,2,0,2,1,1,4,2,2,-92,3,44,3,2,3,2,2,2,2,5,16,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,12,3,1,5,1,400
-99,1,1,1,2,1,2,1,4,-99,1,1,1,1,0,2,3,0,2,3,1,4,2,2,2,3,40,0,2,1,5,2,1,2,5,13,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,11,3,1,5,5,400
-99,2,1,2,-99,1,2,1,-99,2,2,1,1,2,1,2,2,0,2,1,1,5,2,1,1,-99,33,0,2,1,2,2,2,2,5,16,-91,1,1,2,1,2,2,2,9,4,4,2,-91,7,0,1,4,1,500
-99,3,1,2,-99,1,6,1,-99,16,1,3,6,1,0,2,3,0,4,8,1,1,2,2,2,-99,35,1,2,2,-99,-99,-99,-99,-94,-99,-99,2,2,2,1,2,1,2,3,4,1,2,-91,10,10,1,5,6,1000
-99,1,1,2,-99,1,2,1,-99,20,1,3,6,1,0,2,2,0,5,3,1,4,1,2,1,-99,37,0,2,2,-91,2,2,1,5,17,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,18,11,1,7,5,1000
-99,3,1,2,0,1,1,1,3,-99,1,1,1,1,0,2,2,0,1,1,1,2,2,1,2,3,36,0,2,2,3,2,2,2,5,17,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,17,1,1,4,1,1500
-99,1,1,2,-99,1,1,1,-99,20,1,3,6,1,0,2,3,0,2,4,-1,3,2,2,2,-99,14,0,1,1,-91,2,2,2,3,13,-91,2,2,2,1,2,2,2,7,4,4,2,-91,15,0,1,7,1,2000
-99,2,1,2,1,1,2,1,17,-99,1,2,2,1,0,3,2,0,6,1,-1,3,2,1,1,3,21,1,2,1,1,1,2,2,5,11,-91,1,2,2,1,2,2,2,9,4,4,1,1,15,12,1,4,1,3000
-99,1,1,2,-99,1,1,1,-99,6,1,1,1,1,0,2,1,0,1,3,2,2,2,2,-1,-99,25,2,2,2,5,2,2,2,5,15,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,14,1,1,4,1,3000
-99,1,1,2,-99,1,1,1,-99,20,1,3,6,1,0,2,3,0,7,4,3,3,2,2,2,-99,29,-92,2,-92,-91,2,2,2,5,13,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,12,11,1,7,1,3000
-99,1,1,2,0,1,2,1,2,-99,1,1,1,1,0,2,1,0,-99,6,1,4,-97,-97,-97,3,-97,0,-1,2,3,1,2,2,5,11,-91,1,2,2,1,1,-91,-91,1,4,4,2,-91,16,1,1,4,1,3500
-99,1,1,2,-99,1,2,1,-99,2,1,1,1,1,0,2,2,0,1,1,1,3,2,2,1,-99,43,-92,2,-92,2,2,2,2,5,17,-91,1,1,2,1,2,2,2,9,4,4,2,-91,9,2,1,5,1,5000
-99,1,1,2,5,1,2,1,9,-99,1,1,1,1,0,2,1,0,-99,1,3,4,2,2,2,3,34,1,2,2,3,2,2,2,5,15,-91,1,1,2,2,2,2,2,9,4,4,2,-91,9,5,1,4,1,5600
-99,1,1,2,1,1,2,1,14,-99,1,1,1,1,0,2,2,0,-99,1,2,3,2,2,2,3,40,1,2,2,2,2,2,2,5,16,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,14,0,2,2,4,7000
-99,1,1,1,0,1,1,1,2,-99,1,1,1,1,0,2,2,0,-99,1,1,3,2,1,-92,2,39,-92,2,-92,2,2,2,2,5,17,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,16,2,1,2,1,7000
-99,1,1,2,-99,1,2,1,-99,2,1,1,1,1,0,2,2,0,6,1,2,5,1,1,1,-99,37,8,2,4,3,1,2,2,5,10,-91,1,1,2,1,1,-91,-91,9,4,4,2,-91,16,0,1,7,1,9000
-99,2,1,2,3,1,2,1,15,-99,1,2,2,1,0,2,5,0,-99,1,-1,-91,2,1,2,3,24,0,2,1,4,2,2,2,5,9,-91,1,2,2,1,2,2,2,9,4,4,2,-91,7,0,1,4,1,9440
-99,1,1,2,-99,1,-92,2,-99,4,1,2,2,1,0,2,2,0,5,1,-99,-99,-99,-99,-99,-99,-99,3,2,2,2,2,1,2,5,7,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,12,10,1,1,10,10000
-99,2,1,2,0,1,2,1,9,-99,3,2,2,9,0,2,2,0,-99,1,3,-91,2,1,2,3,33,0,2,1,3,1,2,2,5,16,-91,1,1,1,1,2,1,1,9,4,4,2,-91,13,0,1,2,1,10000
-99,1,1,2,0,1,2,1,-99,13,1,1,1,1,0,2,1,0,3,1,1,4,1,1,1,3,40,0,2,1,3,1,2,2,5,17,-91,1,2,2,1,1,-91,-91,1,4,4,2,-91,17,2,1,4,6,14000
-99,2,2,2,0,1,5,2,20,-99,1,2,2,1,0,2,2,0,-99,1,2,1,2,1,2,2,40,1,2,1,3,1,2,2,9,13,-91,1,2,2,1,2,2,2,9,4,4,2,-91,11,0,1,4,2,15000
-99,1,1,2,-99,1,2,1,-99,1,1,2,2,1,0,2,2,0,1,1,1,1,2,2,2,-99,36,1,2,2,3,2,2,2,5,18,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,15,0,1,4,1,20000
-99,1,1,2,0,1,2,1,15,-99,1,1,1,1,0,2,1,0,-99,1,1,2,2,1,1,3,36,2,2,2,2,2,1,2,5,17,-91,1,1,2,1,1,-91,-91,9,4,4,2,-91,14,2,1,2,1,24000
-92,1,1,2,5,1,2,2,2,1,1,3,6,1,0,2,6,0,2,1,1,5,2,2,1,3,35,3,-1,3,-91,2,1,1,5,13,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,15,8,2,4,1,0
-92,1,1,2,2,1,1,1,4,-94,-98,1,1,-98,0,2,5,1,-94,3,1,3,2,2,1,3,34,7,2,-1,-91,2,2,2,5,16,-91,2,2,2,1,1,-91,-91,1,4,4,2,-91,15,3,1,5,3,0
-92,2,1,2,0,1,2,1,15,20,1,2,2,1,0,2,1,0,2,1,3,3,2,1,1,3,35,0,2,1,1,2,2,2,5,16,-91,2,1,2,2,2,2,2,9,4,4,2,-91,7,3,1,5,2,0
-92,2,1,2,1,1,2,1,6,2,1,2,2,1,0,2,3,0,3,1,2,2,2,1,1,3,30,0,2,1,2,1,2,2,5,6,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,16,1,1,5,3,10
-92,2,1,2,0,1,4,1,20,20,3,2,2,8,0,2,1,0,6,1,2,3,2,1,1,3,41,0,2,1,3,1,2,2,5,12,-91,1,2,2,1,2,2,2,9,4,4,2,-91,12,1,1,7,2,15
-92,1,1,2,1,1,1,1,20,4,1,1,1,1,0,2,2,0,2,8,1,4,2,2,2,3,39,0,2,1,-91,2,2,2,5,17,-91,2,1,2,1,1,-91,-91,1,4,4,2,-91,15,0,1,1,1,20
-92,1,1,2,1,1,1,1,2,-98,-98,1,1,-98,0,5,2,1,2,1,2,3,2,2,2,3,35,0,2,2,2,2,2,2,5,12,-91,1,1,2,1,2,1,2,3,2,1,2,-91,12,2,1,7,1,44
-92,2,1,2,0,1,2,1,2,2,1,2,2,1,0,2,2,0,1,1,1,5,2,2,1,2,36,0,2,2,2,2,2,2,5,14,-91,2,1,2,1,2,2,2,9,4,4,2,-91,17,0,1,5,1,60
-92,1,1,2,1,1,2,1,15,4,1,1,1,1,0,2,2,0,5,1,4,5,2,1,1,3,37,8,1,4,1,2,2,2,4,5,-91,2,1,2,2,2,1,2,6,2,4,2,-91,10,9,1,4,13,200
-92,2,1,2,2,1,4,1,2,-98,-98,2,2,-98,0,1,3,1,7,6,2,3,2,1,2,3,22,2,1,1,6,2,2,2,5,9,-91,2,1,2,2,2,1,2,3,4,1,2,-91,13,0,1,7,1,200
-92,2,1,2,1,1,2,1,8,15,1,2,2,1,0,2,3,0,7,1,4,2,2,2,2,3,38,0,2,2,3,2,2,2,5,15,-91,2,1,2,2,2,2,2,9,4,4,2,-91,12,2,1,4,2,219
-92,1,1,2,1,1,2,1,5,16,1,1,1,1,0,2,2,0,2,1,2,4,2,2,2,3,35,0,2,1,5,2,2,2,5,15,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,14,4,1,5,1,250
-92,1,1,2,0,1,2,1,20,20,1,1,1,1,0,2,2,0,7,3,1,2,1,2,1,3,45,0,2,2,6,1,2,2,5,18,-91,1,2,2,1,2,2,2,9,4,4,2,-91,10,0,1,1,1,300
-92,2,1,1,1,1,2,1,15,2,1,2,2,1,0,2,2,0,2,1,2,4,2,2,2,3,32,1,2,2,3,2,2,2,5,17,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,15,0,1,4,1,300
-92,4,1,2,0,1,1,1,2,7,1,2,2,1,0,2,1,0,1,1,1,5,2,1,1,3,30,1,2,2,4,2,2,2,5,13,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,12,0,1,5,1,300
-92,3,1,1,3,1,1,1,20,9,1,3,6,1,0,2,5,0,4,4,2,1,1,2,1,3,38,4,1,4,-91,2,1,1,5,16,-91,2,1,2,2,2,2,2,9,4,4,2,-91,16,1,2,2,2,320
-92,1,1,1,0,1,2,1,7,1,1,3,6,1,1,2,1,0,1,1,1,4,2,1,1,3,38,4,2,3,4,2,2,1,5,17,-91,2,1,2,2,2,2,2,9,4,4,2,-91,22,0,1,4,1,350
-92,1,1,2,0,1,2,1,9,16,1,1,1,1,0,2,1,0,2,-92,2,2,2,1,1,3,39,0,2,1,-91,2,2,-1,5,12,-91,2,2,2,2,1,-91,-91,1,4,4,2,-91,16,1,2,2,1,400
-92,1,1,2,0,1,2,1,2,8,1,1,1,1,1,2,1,0,1,1,1,5,2,1,1,3,44,1,2,1,1,1,2,2,5,18,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,11,9,2,2,1,400
-92,1,1,2,1,1,2,1,2,1,1,1,1,1,0,2,2,0,1,1,1,3,2,2,1,3,36,4,2,3,2,1,1,2,5,11,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,18,4,1,4,1,400
-92,1,1,2,1,1,1,1,8,4,1,2,2,1,0,2,2,0,1,1,1,5,2,2,2,3,42,3,2,1,5,2,2,2,5,13,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,16,1,1,5,1,400
-92,1,1,2,1,1,2,1,9,2,1,1,1,1,0,2,2,0,2,1,1,2,2,1,1,3,31,0,2,1,2,1,2,2,5,15,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,11,0,1,2,1,500
-92,3,1,2,1,1,2,1,15,15,1,3,6,1,0,2,2,0,4,1,2,3,2,1,2,3,28,0,2,1,3,2,2,2,5,11,-91,1,1,2,1,2,2,2,9,4,4,2,-91,7,0,1,4,1,500
-92,1,1,1,0,1,2,1,-98,9,1,-98,-98,1,0,-98,2,1,5,1,3,2,2,1,1,2,25,7,1,2,2,1,2,2,4,7,-91,1,2,2,1,2,2,2,9,4,4,2,-91,9,1,1,4,1,500
-92,1,1,1,0,1,2,1,2,4,1,1,1,1,0,2,1,0,2,1,1,2,1,1,2,3,18,0,2,1,2,1,2,2,5,11,-91,1,2,2,1,2,2,2,9,4,4,2,-91,9,0,1,2,1,600
-92,2,1,2,2,1,2,1,4,16,1,2,2,1,0,2,3,0,1,1,4,0,2,-1,1,2,42,3,2,3,3,2,1,2,5,15,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,10,10,2,4,1,600
-92,1,1,2,0,1,2,1,7,1,1,2,2,1,0,2,2,0,1,1,1,4,2,1,2,3,39,0,2,1,2,2,2,2,5,15,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,16,0,1,4,1,750
-92,2,1,2,2,1,4,1,15,13,1,2,2,1,0,3,3,0,6,2,1,-1,2,1,2,2,39,4,2,3,2,1,2,2,5,19,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,17,10,1,4,1,800
-92,2,1,2,0,1,2,1,15,1,1,2,2,1,0,2,2,0,1,1,1,3,2,2,1,2,41,0,2,2,3,2,2,2,5,13,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,11,0,1,4,6,800
-92,3,1,1,1,1,2,1,-98,4,1,-98,-98,1,0,-98,2,1,4,1,1,3,1,1,1,3,40,2,2,3,3,1,2,2,5,15,-91,1,1,2,1,2,2,2,9,4,4,2,-91,17,1,1,5,1,800
-92,1,1,2,0,1,2,2,4,15,1,1,1,1,0,3,1,0,2,6,1,5,2,-92,2,3,43,0,2,1,3,2,2,1,5,16,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,13,0,1,7,1,800
-92,2,1,2,1,1,4,2,15,-98,-98,2,2,-98,0,5,2,1,7,1,3,5,2,2,1,3,34,0,2,1,3,-92,1,2,2,8,-91,1,2,2,1,2,2,2,9,4,4,2,-91,12,3,1,4,1,850
-92,1,1,2,0,1,1,1,20,20,1,1,1,1,0,3,2,0,7,1,2,5,2,2,2,3,43,1,2,1,2,2,2,2,5,13,-91,1,1,2,1,2,2,2,9,4,4,2,-91,9,0,1,1,1,900
-92,1,1,2,0,1,2,1,20,13,1,1,1,1,0,3,1,0,6,1,4,2,1,1,2,3,28,0,2,1,2,1,2,2,1,15,-91,1,1,1,1,2,2,1,9,4,4,2,-91,9,0,1,2,1,1000
-92,1,2,2,0,1,2,2,13,16,1,1,1,1,0,2,2,0,7,1,4,3,2,-1,2,3,32,0,2,1,6,2,2,2,2,8,-91,1,1,2,2,2,2,2,9,4,4,2,-91,11,0,1,2,1,1000
-92,1,1,2,2,1,2,1,15,19,1,1,1,1,0,2,3,0,2,1,3,5,2,2,2,3,37,0,2,1,5,2,2,2,5,17,-91,1,1,2,2,1,-91,-91,9,4,4,2,-91,9,4,1,4,1,1000
-92,1,2,2,1,1,2,1,4,4,1,1,1,1,0,2,2,0,3,1,1,0,2,2,1,3,38,0,2,1,2,2,2,2,5,18,-91,2,1,2,2,1,-91,-91,9,4,4,2,-91,13,0,1,4,1,1000
-92,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,0,2,1,1,5,2,1,2,3,36,2,2,2,3,1,2,2,5,16,-91,2,2,2,1,1,-91,-91,1,4,4,2,-91,18,0,1,4,1,1000
-92,1,1,2,3,1,1,1,2,-98,-98,1,1,-98,0,5,4,1,1,1,1,4,2,1,2,3,34,3,2,2,6,2,2,2,5,11,-91,1,1,2,1,2,2,2,9,4,4,2,-91,14,2,1,4,1,1000
-92,2,1,2,1,1,2,1,15,1,1,2,2,1,0,2,3,0,2,1,1,4,2,1,1,3,37,3,2,2,3,1,1,2,5,13,-91,1,2,2,1,2,2,2,9,4,4,2,-91,12,2,1,4,1,1000
-92,1,1,2,1,1,2,1,8,-98,-98,1,1,-98,0,1,2,1,3,1,2,3,2,1,1,3,27,1,1,3,3,1,2,2,5,11,-91,2,2,2,2,1,-91,-91,1,4,4,2,-91,11,0,1,5,1,1000
-92,2,1,2,1,1,2,1,15,9,1,2,2,1,0,2,2,0,1,1,1,5,2,2,1,3,32,6,2,3,2,2,2,2,5,11,-91,1,2,2,1,1,-91,-91,1,4,4,2,-91,13,0,1,7,1,1000
-92,1,1,2,1,1,2,2,15,-98,-98,1,1,-98,0,4,2,1,2,3,1,5,2,2,1,2,32,-92,-92,2,-91,2,1,1,5,13,-91,2,1,2,-92,2,2,2,9,4,4,2,-91,8,3,3,4,2,1250
-92,1,2,2,0,1,4,1,9,9,1,1,1,1,0,2,2,0,4,1,3,3,2,1,1,3,37,0,2,-1,-91,2,2,2,5,11,-91,1,2,2,1,2,2,2,1,4,4,2,-91,15,0,1,4,13,1500
-92,2,1,2,1,1,2,1,15,15,1,2,2,1,0,2,2,0,5,1,3,5,2,1,-92,3,37,2,2,3,3,2,2,2,1,15,-91,2,2,2,2,2,2,2,9,4,4,1,1,9,0,1,4,5,1500
-92,2,1,2,0,1,2,1,6,4,1,2,2,1,0,2,2,0,2,1,1,5,2,1,2,3,32,3,2,4,3,1,1,2,5,15,-91,2,1,2,1,2,2,2,9,4,4,2,-91,16,4,1,4,1,1500
-92,2,1,2,0,1,6,1,20,15,2,1,1,2,0,2,2,0,6,7,1,4,2,2,2,3,41,0,1,1,-91,2,2,1,5,15,-91,2,2,2,2,1,-91,-91,1,4,4,2,-91,17,0,1,4,1,1500
-92,1,1,2,1,1,2,1,20,19,1,1,1,1,0,2,3,0,1,8,1,4,2,2,-1,3,46,2,-1,1,-91,2,2,2,5,15,-91,2,1,2,2,1,-91,-91,1,4,4,2,-91,15,5,1,5,3,1500
-92,1,1,2,1,1,1,1,8,16,1,1,1,1,0,2,2,0,4,1,1,4,2,1,1,2,39,1,2,1,2,2,1,2,5,20,-91,2,1,2,2,1,-91,-91,9,4,4,2,-91,16,2,1,5,2,1500
-92,1,1,2,1,1,2,1,7,4,1,1,1,1,0,2,2,0,2,1,2,4,2,2,2,3,33,2,2,3,3,2,2,2,5,16,-91,1,1,2,2,1,-91,-91,1,4,4,2,-91,14,0,1,7,1,1500
-92,1,1,2,1,1,2,1,6,4,1,2,2,1,0,2,3,0,1,1,1,4,2,1,2,3,35,9,2,3,2,1,2,2,5,14,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,14,2,1,2,1,1700
-92,1,1,2,0,1,2,1,4,-98,-98,1,1,-98,0,1,2,1,2,7,1,3,2,2,2,3,46,7,1,3,5,2,2,2,5,18,-91,1,1,2,1,2,1,2,9,4,4,2,-91,11,0,1,7,1,1900
-92,2,1,2,1,1,2,1,20,20,1,2,2,1,0,2,3,0,5,1,4,4,2,1,1,3,26,0,2,1,3,2,2,2,1,9,-91,2,2,2,1,2,2,2,9,4,4,2,-91,6,4,1,1,5,2000
-92,2,1,2,0,1,2,1,8,2,1,2,2,1,0,2,1,0,2,1,2,-91,2,2,2,3,44,2,2,2,-91,2,2,1,5,12,-91,1,1,2,1,2,2,2,9,4,4,2,-91,13,4,1,2,1,2000
-92,2,1,2,1,1,1,1,20,20,1,2,2,1,0,2,2,0,2,1,1,4,2,2,1,3,36,0,2,1,6,2,2,2,5,15,-91,1,1,2,1,2,2,2,9,4,4,2,-91,7,0,2,4,1,2000
-92,1,1,1,0,1,7,1,1,1,1,1,1,1,0,2,1,0,1,1,1,4,2,1,1,3,34,0,2,1,4,2,2,2,5,15,-91,2,1,2,2,2,1,2,3,4,1,2,-91,15,1,1,4,1,2000
-92,2,1,2,0,1,1,1,7,7,1,2,2,1,0,2,2,0,1,8,2,2,2,2,2,3,30,4,-1,4,5,2,2,2,5,12,-91,1,2,2,2,2,1,2,3,4,1,2,-91,13,0,1,5,1,2000
-92,2,1,2,0,1,2,1,2,4,1,2,2,1,0,2,1,0,6,1,2,3,-97,-97,-97,3,-97,2,2,2,2,1,1,2,5,13,-91,1,1,2,1,1,-91,-91,1,4,4,2,-91,13,6,2,4,1,2100
